CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Germany,Spain
0.4839999999999999,0.3243243243243243,1,0.5868888439923956,2,1,1,0.3147614630573326,0,0,0
0.848,0.24324324324324326,7,0.41326815202140443,1,0,1,0.5946648739097589,0,0,0
0.5399999999999999,0.14864864864864863,1,0.5529744766092082,2,0,0,0.773411279169842,0,0,0
0.33799999999999997,0.2837837837837838,4,0.4459983732837504,1,1,1,0.487630912869703,0,0,1
0.7679999999999999,0.25675675675675674,0,0.6088537381850935,1,1,1,0.24455878083591825,0,0,1
0.826,0.1756756756756757,7,0.5738038898582289,2,1,1,0.7011817897428537,1,1,0
0.7659999999999999,0.445945945945946,10,0.564201026799367,1,1,0,0.6507858661903014,0,0,0
0.6,0.3378378378378379,6,0.0,2,1,1,0.08102245977340763,0,0,0
0.376,0.2027027027027027,5,0.0,2,1,0,0.6346410483065307,0,0,0
0.45399999999999985,0.37837837837837845,1,0.0,1,1,1,0.7936724472837767,0,0,0
0.884,0.16216216216216217,8,0.0,2,1,0,0.9982576051796774,0,0,0
0.672,0.3108108108108108,10,0.0,1,1,1,0.7212419931159696,1,0,0
0.47799999999999987,0.14864864864864863,2,0.0,2,0,1,0.49134853544631313,0,0,0
0.36,0.09459459459459457,9,0.6479137405948369,1,1,0,0.32029467224311725,0,0,0
0.856,0.14864864864864863,7,0.49115344002818045,1,1,0,0.906089431761064,0,1,0
0.5319999999999999,0.1756756756756757,7,0.30556514001362073,2,1,1,0.8189796464291287,0,0,1
0.4,0.27027027027027034,9,0.5591074447796713,3,1,1,0.8572413919727468,1,0,0
0.61,0.445945945945946,3,0.0,2,0,1,0.07851657904080335,0,0,0
0.7419999999999999,0.37837837837837845,1,0.46139976593683923,2,0,0,0.5145143619749696,0,0,0
0.29799999999999993,0.24324324324324326,5,0.5226924206557332,2,1,0,0.8745582790494233,0,1,0
0.32199999999999995,0.36486486486486486,5,0.27252208257145366,1,1,0,0.9658193345490609,1,0,0
0.45799999999999985,0.2837837837837838,5,0.46964606227173755,3,0,0,0.028638000866594786,1,1,0
0.6920000000000001,0.24324324324324326,7,0.0,2,1,1,0.4111943714263659,0,0,1
0.662,0.21621621621621623,7,0.0,2,0,0,0.653272585982967,0,0,0
0.93,0.36486486486486486,7,0.0,1,0,1,0.2640435556681088,1,0,0
0.662,0.16216216216216217,2,0.4427814097747815,1,1,0,0.34459334557065363,0,0,1
0.582,0.3243243243243243,9,0.5287308085924448,1,1,0,0.17640331747411186,0,0,1
0.4819999999999999,0.5135135135135136,9,0.5136846199187887,1,1,1,0.9812365870293644,1,0,0
0.43000000000000005,0.5540540540540542,9,0.27552856221424404,1,1,1,0.8534815953168462,0,1,0
0.2739999999999999,0.25675675675675674,6,0.0,2,1,1,0.6322146629618182,0,0,0
0.7579999999999999,0.2837837837837838,4,0.4838802878092855,1,1,1,0.798013125594058,0,0,0
0.30999999999999994,0.36486486486486486,9,0.5235404542139002,3,1,0,0.9770011187887725,1,0,1
0.45999999999999985,0.22972972972972977,1,0.4069274899621596,1,0,1,0.8413762837892296,0,0,0
0.584,0.2972972972972973,1,0.6172352687100966,1,1,1,0.6901232258558024,0,0,0
0.9999999999999999,0.3108108108108108,3,0.3983526937171981,2,1,0,0.35556621052790094,0,0,1
0.5319999999999999,0.2837837837837838,2,0.4850747169896751,2,1,0,0.2774065352613075,0,1,0
0.352,0.3378378378378379,3,0.0,2,1,0,0.15808285740743677,0,0,1
0.346,0.22972972972972977,8,0.5531439478076537,1,1,1,0.9305926218574495,0,1,0
0.626,0.22972972972972977,9,0.0,2,1,1,0.9779263970764108,0,0,0
0.9799999999999999,0.16216216216216217,8,0.5432154146729455,1,1,0,0.2701878137322504,0,0,0
0.44000000000000006,0.3243243243243243,0,0.4298819891375021,2,1,0,0.6374748162463358,0,1,0
0.652,0.10810810810810811,1,0.4318433033906317,1,0,0,0.3007970900985918,1,1,0
0.678,0.39189189189189194,1,0.374143740990615,3,1,0,0.7843065498246224,1,0,0
0.7060000000000001,0.36486486486486486,1,0.0,1,1,0,0.9139089963414612,1,0,1
0.2819999999999999,0.013513513513513542,2,0.5016387330808298,1,0,0,0.6482892907705655,0,1,0
0.46799999999999986,0.4189189189189189,8,0.6883808481762457,1,1,0,0.5690956251471778,0,0,0
0.92,0.445945945945946,5,0.0,2,0,1,0.9226171182436612,0,0,0
0.7899999999999999,0.5540540540540542,8,0.0,1,1,1,0.18019443201095667,0,0,1
0.5499999999999999,0.2837837837837838,3,0.5212750722813395,1,0,1,0.6063932202090785,0,0,0
0.37,0.14864864864864863,2,0.4478604839120139,1,1,0,0.9281503774580098,0,0,0
0.7579999999999999,0.36486486486486486,7,0.36305999778635223,2,1,0,0.35533512859166944,0,0,1
0.61,0.10810810810810811,7,0.42327344939134454,1,0,1,0.1596599078243723,0,0,0
0.8019999999999999,0.39189189189189194,5,0.5686369712898174,2,1,0,0.8137360525992315,0,0,0
0.35,0.2027027027027027,1,0.4497178515787028,1,0,1,0.8758595219940826,0,0,0
0.364,0.2972972972972973,5,0.0,2,0,1,0.8854707595301538,0,0,0
0.6920000000000001,0.3378378378378379,4,0.0,2,1,1,0.33168787719348364,0,0,1
0.872,0.1891891891891892,2,0.41585183051811997,2,0,0,0.2974355208106068,0,1,0
0.45999999999999985,0.5,6,0.4157295099376803,1,0,1,0.8787194048441959,0,0,0
0.4919999999999999,0.39189189189189194,5,0.5587412004611116,2,1,1,0.871520744769226,0,1,0
0.666,0.2837837837837838,4,0.0,2,1,0,0.8585408839176728,0,0,0
0.7939999999999999,0.36486486486486486,1,0.45819049479412144,1,1,0,0.9468191864144835,1,0,0
0.5039999999999999,0.2027027027027027,5,0.6564592819339519,1,0,1,0.9035630393172983,1,0,0
0.858,0.5945945945945947,10,0.4746809750524606,1,0,1,0.5846899287147997,0,0,0
0.402,0.1756756756756757,1,0.0,2,1,1,0.9255222769440212,0,0,0
0.632,0.39189189189189194,2,0.0,1,1,0,0.17480130280383585,1,0,0
0.352,0.16216216216216217,8,0.0,1,1,0,0.18082489197207144,0,0,1
0.9979999999999999,0.3108108108108108,9,0.46020788759292675,1,1,0,0.5156335509759298,0,0,0
0.242,0.12162162162162166,4,0.0,2,1,0,0.613027107827214,0,0,0
0.5559999999999999,0.3378378378378379,3,0.7370586599523337,1,1,0,0.6145053518306278,0,0,1
0.648,0.3378378378378379,8,0.34260077468106676,2,1,0,0.04327830975095231,0,1,0
0.894,0.1891891891891892,10,0.45470493617548075,1,0,1,0.6287370774343611,0,0,0
0.47999999999999987,0.14864864864864863,2,0.6653329246149304,2,1,0,0.6122548669162658,0,0,1
0.47599999999999987,0.12162162162162166,8,0.0,1,1,0,0.09985556253342848,0,0,0
0.45399999999999985,0.14864864864864863,7,0.0,2,1,1,0.2769905477532397,0,0,0
0.44200000000000006,0.27027027027027034,6,0.4272404783950329,2,0,0,0.19439233830555558,0,0,0
0.66,0.24324324324324326,3,0.46343565230010325,1,1,1,0.3186275704113264,0,0,0
0.596,0.12162162162162166,7,0.0,2,1,1,0.8152342579996049,0,0,1
0.5359999999999999,0.2837837837837838,2,0.3629703199414551,1,1,0,0.1324357141710059,0,0,0
0.596,0.3108108108108108,5,0.49043502084850477,1,0,1,0.024814617906093486,0,1,0
0.818,0.2837837837837838,6,0.0,2,1,1,0.7023560101640033,0,0,0
0.46999999999999986,0.2972972972972973,7,0.0,2,0,0,0.7306687253087151,0,0,0
0.848,0.3243243243243243,3,0.5491538417052119,1,0,0,0.9966166182581946,0,0,0
0.6940000000000001,0.40540540540540543,2,0.4309676490562364,2,1,1,0.5194851000178552,0,1,0
0.5099999999999999,0.2837837837837838,10,0.4197629802602324,2,1,0,0.6899673868795388,0,0,1
0.652,0.02702702702702703,1,0.32112532223740725,1,0,0,0.34277225581946014,0,0,0
0.656,0.05405405405405406,4,0.6969080155213618,1,1,1,0.14029204974580237,0,0,0
0.2899999999999999,0.36486486486486486,3,0.355359181889348,3,1,0,0.6757012416239053,1,0,1
0.874,0.9054054054054055,10,0.0,2,1,1,0.5824890221071721,0,0,0
0.84,0.24324324324324326,2,0.3579148011848158,1,1,1,0.5293823508532197,0,0,0
0.934,0.36486486486486486,9,0.40338190697266774,1,0,0,0.4407739098638368,1,1,0
0.618,0.3378378378378379,1,0.4228267341532971,2,1,0,0.13404633375425698,0,0,0
0.686,0.040540540540540515,1,0.0,2,1,1,0.01694642556167444,0,0,0
0.7879999999999999,0.39189189189189194,9,0.0,2,1,0,0.5656054324216412,0,0,0
0.9580000000000001,0.10810810810810811,8,0.404309016461624,2,1,1,0.09614404344160299,0,0,1
0.7319999999999999,0.27027027027027034,4,0.0,2,1,0,0.9484016399163103,0,0,0
0.642,0.21621621621621623,7,0.4248886071631714,2,1,1,0.13148026865939108,0,0,0
0.9699999999999999,0.14864864864864863,10,0.5198134429799764,2,0,0,0.5311526616121475,0,1,0
0.572,0.27027027027027034,1,0.0,1,1,0,0.22467182637927124,0,0,0
0.598,0.14864864864864863,2,0.17944429150496924,1,1,1,0.8674407653049508,0,0,1
0.5419999999999999,0.12162162162162166,1,0.29612991473948647,1,1,1,0.26252633941348813,0,1,0
0.616,0.1756756756756757,3,0.530107782008225,1,0,1,0.7315806959983803,1,1,0
0.868,0.40540540540540543,7,0.0,2,1,1,0.9130377989312999,0,0,1
0.866,0.25675675675675674,1,0.5448015168230257,1,1,0,0.9894848463730367,0,0,1
0.5299999999999999,0.1891891891891892,4,0.0,2,1,1,0.030612278080169877,0,0,0
0.882,0.35135135135135137,5,0.0,2,1,1,0.6197097732950628,1,0,0
0.824,0.47297297297297297,1,0.40861359287350496,1,1,1,0.8509294881912829,0,0,0
0.5139999999999999,0.22972972972972977,2,0.0,2,1,1,0.5707440162961043,0,0,0
0.5019999999999999,0.21621621621621623,5,0.0,2,1,0,0.13465638206133793,0,0,0
0.38,0.6621621621621623,1,0.35226258597664095,1,0,1,0.2969211771460916,0,0,1
0.924,0.35135135135135137,4,0.4585493257441697,2,1,0,0.8251298078638,0,0,0
0.67,0.5405405405405406,1,0.41768568266103584,1,1,1,0.7708137961369045,0,0,0
0.66,0.2027027027027027,1,0.4905660302156944,1,1,0,0.6746567452687112,0,0,0
0.66,0.5405405405405406,8,0.0,2,1,1,0.3281965338109794,0,0,1
0.5619999999999999,0.2027027027027027,8,0.0,2,0,0,0.5866727107842223,0,0,0
0.43800000000000006,0.3378378378378379,7,0.0,2,1,1,0.38820424521380487,0,0,0
0.46799999999999986,0.2027027027027027,3,0.35198147582550354,2,1,1,0.8882306853097777,0,1,0
0.46399999999999986,0.2972972972972973,9,0.0,3,1,1,0.30441270443359636,0,0,0
0.5179999999999999,0.1891891891891892,7,0.2864596936549019,1,1,1,0.7595248006849511,0,0,0
0.31199999999999994,0.22972972972972977,6,0.4386120675530053,2,1,0,0.13113517162624,0,0,1
0.30599999999999994,0.3243243243243243,8,0.41622508963699173,1,1,1,0.737676376327064,0,0,0
0.30599999999999994,0.13513513513513514,5,0.0,2,1,0,0.6294168655593911,0,0,0
0.912,0.1756756756756757,10,0.5526287984097449,1,1,0,0.9540282024021616,0,1,0
0.606,0.1756756756756757,7,0.408831490108195,1,1,1,0.05471558986603402,0,0,0
0.632,0.3378378378378379,7,0.549150214734596,2,1,1,0.5953067904119858,1,0,0
0.648,0.1891891891891892,2,0.0,2,1,0,0.7027637429590425,0,0,1
0.896,0.1891891891891892,7,0.0,2,0,1,0.1882338721292922,0,0,0
0.7799999999999999,0.16216216216216217,8,0.41933176932514715,1,1,0,0.008734536983890952,0,0,0
0.362,0.1891891891891892,0,0.4367120132321454,2,1,1,0.8602069851781875,0,1,0
0.5279999999999999,0.35135135135135137,6,0.4731636657736215,1,1,0,0.6678034823982752,1,1,0
0.41200000000000003,0.22972972972972977,10,0.0,2,1,1,0.9637728160893463,0,0,0
0.656,0.3378378378378379,2,0.611376435747279,2,1,1,0.9691613426685967,0,1,0
0.47399999999999987,0.2027027027027027,6,0.5285148244851127,1,1,0,0.27850426200839373,0,1,0
0.354,0.24324324324324326,6,0.0,2,1,1,0.5111599467716093,0,0,1
0.814,0.21621621621621623,1,0.515739318701071,2,0,0,0.22442198373161157,0,1,0
0.236,0.13513513513513514,3,0.0,2,1,0,0.8532589181793345,0,0,1
0.686,0.14864864864864863,2,0.6032438907765301,1,0,0,0.9857589190548345,0,0,0
0.2659999999999999,0.35135135135135137,5,0.5453867345104142,1,1,0,0.961815298444647,1,0,0
0.23199999999999998,0.2972972972972973,4,0.36505682446606114,1,1,0,0.705920595363923,1,0,0
0.84,0.16216216216216217,8,0.0,2,1,0,0.5025387244847446,0,0,0
0.7679999999999999,0.48648648648648657,3,0.0,1,1,0,0.6538676757494691,1,0,0
0.7319999999999999,0.05405405405405406,8,0.0,2,1,1,0.4627657661141629,0,0,0
0.17799999999999994,0.24324324324324326,2,0.6597749707859475,2,1,1,0.6196045632253736,0,0,0
0.376,0.09459459459459457,5,0.24903716883615976,1,1,1,0.5135520125215491,0,1,0
0.7859999999999999,0.2972972972972973,8,0.2716465079506982,1,1,0,0.4741205991560882,0,0,0
0.7679999999999999,0.3378378378378379,3,0.22261361176563763,2,0,1,0.47379641406260914,1,0,1
0.612,0.25675675675675674,2,0.0,2,0,1,0.33886417450043105,0,0,0
0.632,0.1756756756756757,2,0.31721815817729027,1,0,0,0.01973076528043687,0,0,0
0.5539999999999999,0.3108108108108108,5,0.40207862881698303,1,0,1,0.6731772505512023,0,0,1
0.2599999999999999,0.09459459459459457,3,0.6948253372514714,2,0,0,0.9082208486935617,0,1,0
0.884,0.013513513513513542,7,0.5715089740220821,1,1,0,0.16597561377668577,0,0,0
0.5259999999999999,0.5540540540540542,8,0.36435414873026734,1,0,0,0.139371224000343,1,1,0
0.252,0.16216216216216217,3,0.5355418209839702,1,1,0,0.3413792104602123,0,1,0
0.378,0.08108108108108109,3,0.0,2,1,1,0.9908377187955464,0,0,0
0.6920000000000001,0.5675675675675675,8,0.3538759900483898,1,1,1,0.9843206478739036,0,0,1
0.92,0.22972972972972977,3,0.38587165011897867,2,1,1,0.6023657207082385,0,1,0
0.826,0.1891891891891892,9,0.6404210171548138,1,1,0,0.15398631848854102,0,1,0
0.58,0.14864864864864863,3,0.0,2,1,0,0.013192632333430774,0,0,0
0.61,0.39189189189189194,10,0.0,2,1,0,0.8388386849471706,0,0,0
0.352,0.1756756756756757,5,0.580065037561665,1,1,0,0.6618677433880875,0,1,0
0.656,0.13513513513513514,4,0.0,2,1,1,0.7219947228870325,1,0,0
0.40800000000000003,0.36486486486486486,6,0.0,2,1,1,0.9060064343737058,0,0,0
0.4939999999999999,0.16216216216216217,2,0.4757712982191296,1,1,1,0.9136193809855738,1,0,1
0.42000000000000004,0.13513513513513514,1,0.0,2,1,1,0.6042152266836751,0,0,1
0.9999999999999999,0.39189189189189194,10,0.535602004782101,1,0,0,0.13360738313540116,1,1,0
0.392,0.7567567567567568,8,0.4579099824952833,2,1,1,0.3333201091163,1,1,0
0.5459999999999999,0.3243243243243243,1,0.5951917768684489,2,1,0,0.5039254662449526,0,1,0
0.6960000000000001,0.2972972972972973,7,0.41874268552622307,3,1,0,0.5388508568967453,1,0,0
0.5399999999999999,0.1891891891891892,7,0.0,2,1,1,0.1728943140085832,0,0,0
0.5379999999999999,0.2972972972972973,10,0.0,1,1,1,0.7353557013376788,1,0,0
0.42200000000000004,0.040540540540540515,4,0.0,1,1,1,0.18428361673097254,0,0,0
0.8059999999999999,0.2837837837837838,7,0.6180310101204836,1,1,1,0.08181721353806957,0,0,0
0.7419999999999999,0.3378378378378379,3,0.3539219449617971,1,0,0,0.22764977663997257,0,0,1
0.20199999999999996,0.2027027027027027,6,0.0,2,1,0,0.9247651946879071,0,0,0
0.66,0.445945945945946,5,0.5705100026867482,1,0,0,0.2385800172608551,1,1,0
0.47999999999999987,0.0675675675675676,7,0.0,2,1,0,0.9839779522118154,0,0,1
0.568,0.12162162162162166,3,0.4265776594791934,1,1,0,0.867090115101217,0,1,0
0.652,0.14864864864864863,4,0.5608688770807303,1,1,0,0.1806757067947945,0,0,0
0.584,0.16216216216216217,8,0.32269902891648167,2,1,0,0.8736564641582113,0,0,0
0.82,0.2837837837837838,6,0.7117848525670324,1,1,0,0.33531459786965373,1,0,0
0.7719999999999999,0.10810810810810811,4,0.5416108588152266,1,1,1,0.8283997748514514,0,0,1
0.612,0.3378378378378379,7,0.5377476169706992,1,1,0,0.9734822096676099,0,0,0
0.852,0.2027027027027027,8,0.45887292326537843,1,0,0,0.6474638194677251,1,1,0
0.9640000000000001,0.21621621621621623,6,0.5507819130867039,2,0,1,0.73244083709594,0,0,1
0.5619999999999999,0.25675675675675674,9,0.5241948633407293,2,1,1,0.2583750692457859,0,1,0
0.89,0.5135135135135136,5,0.0,1,1,0,0.17666096457772565,1,0,1
0.596,0.2837837837837838,3,0.5059264500578702,2,0,1,0.2896107032310098,0,1,0
0.5299999999999999,0.2837837837837838,4,0.5329139412739252,1,1,1,0.5405390207538995,0,0,0
0.664,0.12162162162162166,1,0.39017116471472546,1,1,0,0.8306658186491579,0,0,0
0.6880000000000001,0.21621621621621623,5,0.5097688467855614,1,1,0,0.5084459472135616,0,0,0
0.6880000000000001,0.25675675675675674,10,0.5732824430827672,1,0,1,0.16619508908611372,0,0,0
0.5139999999999999,0.35135135135135137,0,0.0,2,1,1,0.40539856230915045,0,0,0
0.628,0.40540540540540543,10,0.0,1,1,0,0.7007325832684173,1,0,0
0.8119999999999999,0.5675675675675675,2,0.0,1,1,1,0.832509421254065,1,0,0
0.59,0.2972972972972973,3,0.5165315128544822,1,1,1,0.5159242169316572,0,0,0
0.606,0.16216216216216217,4,0.0,2,1,0,0.6034914134224936,0,0,1
0.7199999999999999,0.08108108108108109,2,0.4400489457691767,2,0,0,0.07867371875972587,1,1,0
0.6940000000000001,0.783783783783784,7,0.0,2,0,1,0.9438678013211644,0,0,0
0.5379999999999999,0.3108108108108108,8,0.566029657698869,2,1,0,0.5714111972230546,0,1,0
0.596,0.5,1,0.32431522296562726,1,0,1,0.9076550756654513,0,0,1
0.2639999999999999,0.40540540540540543,2,0.27632522033149,1,0,0,0.5129621257256831,1,1,0
0.396,0.13513513513513514,8,0.4653502942170664,2,1,1,0.7928451749526393,1,0,0
0.8039999999999999,0.35135135135135137,6,0.3342804642315133,1,1,0,0.8935880440937753,0,0,1
0.596,0.2837837837837838,6,0.5209082699673003,2,1,1,0.7696830005091407,1,0,0
0.586,0.21621621621621623,8,0.4681242093154237,1,1,0,0.3265273808080724,0,0,1
0.44600000000000006,0.22972972972972977,9,0.8245131718619302,2,0,1,0.5146912629765965,0,1,0
0.672,0.2837837837837838,3,0.4451832216020457,1,0,0,0.6830758521577895,0,0,0
0.588,0.2972972972972973,9,0.547175389019502,4,1,0,0.38500461838686806,1,0,0
0.7040000000000001,0.14864864864864863,6,0.5947370504095907,1,1,1,0.04765891085515275,0,0,0
0.604,0.445945945945946,7,0.0,2,0,1,0.2170723874796315,0,0,0
0.582,0.1891891891891892,7,0.0,2,1,1,0.12087206190374394,0,0,1
0.684,0.3108108108108108,8,0.520933778332071,1,1,0,0.2964070836243954,1,1,0
0.44800000000000006,0.21621621621621623,5,0.0,2,0,0,0.14089639479660912,0,0,1
0.586,0.1756756756756757,3,0.6693932185773117,1,1,0,0.7156869714763645,0,0,0
0.9679999999999999,0.0675675675675676,4,0.5231399330301798,1,1,0,0.10052054220357114,0,0,0
0.4819999999999999,0.13513513513513514,5,0.0,2,1,1,0.24263978518535156,0,0,0
0.24,0.21621621621621623,9,0.0,2,0,1,0.4447889522522885,0,0,1
0.5159999999999999,0.21621621621621623,7,0.3453837771343736,1,0,1,0.29908886478735036,0,0,1
0.598,0.25675675675675674,8,0.457306231386616,1,1,1,0.5330503951230956,1,1,0
0.63,0.27027027027027034,5,0.0,2,1,0,0.7821109962733223,0,0,0
0.602,0.2837837837837838,6,0.0,1,1,0,0.12041760243010748,0,0,0
0.41000000000000003,0.5945945945945947,4,0.4775537749211244,1,0,1,0.21712611815716182,1,1,0
0.574,0.40540540540540543,7,0.5213550649189878,2,1,1,0.6598726542919681,1,0,0
0.65,0.4189189189189189,0,0.0,1,1,1,0.4021798245708388,1,0,0
0.654,0.2972972972972973,5,0.0,2,1,0,0.4444582134169504,0,0,1
0.9999999999999999,0.22972972972972977,2,0.3225682188333917,1,0,0,0.06270079902120115,1,1,0
0.93,0.5135135135135136,3,0.0,3,1,1,0.4709763539492874,1,0,0
0.63,0.1891891891891892,1,0.5268221451984749,1,0,0,0.058829038439497036,0,1,0
0.2699999999999999,0.12162162162162166,3,0.0,2,1,0,0.7071196799812853,0,0,0
0.45399999999999985,0.3378378378378379,6,0.0,2,1,1,0.7471823037363183,0,0,1
0.47199999999999986,0.22972972972972977,7,0.6567169164181362,3,1,0,0.5988798304391894,1,0,0
0.7439999999999999,0.14864864864864863,1,0.42740002524530984,2,1,0,0.12416214037404656,0,1,0
0.356,0.12162162162162166,7,0.7023850600058376,2,0,1,0.6972724076811656,0,0,0
0.384,0.2837837837837838,4,0.4382233041311714,2,1,1,0.2059274742914467,0,0,0
0.404,0.21621621621621623,5,0.0,2,1,1,0.006227255451500035,0,0,0
0.656,0.5675675675675675,10,0.46926945517998964,1,1,0,0.7373364322359852,1,0,0
0.45000000000000007,0.25675675675675674,9,0.5312613180913415,1,1,0,0.5556593537079996,0,0,1
0.638,0.3378378378378379,1,0.639600684086515,1,1,1,0.47955615258531864,0,0,0
0.572,0.3378378378378379,6,0.0,2,1,0,0.21523428801674313,0,0,0
0.634,0.5,9,0.6153631141632047,1,1,1,0.6882343974292122,1,1,0
0.604,0.36486486486486486,9,0.4417231314913558,1,1,1,0.7668221671163151,1,1,0
0.574,0.24324324324324326,10,0.58091494439037,2,1,1,0.48304624525372764,0,1,0
0.33199999999999996,0.36486486486486486,8,0.43461590321393045,1,0,1,0.5788879660842359,0,0,1
0.902,0.1891891891891892,4,0.2996058678645182,1,1,1,0.1890670978595229,0,0,0
0.684,0.3243243243243243,2,0.0,2,1,0,0.7259958073061815,0,0,0
0.46999999999999986,0.13513513513513514,6,0.42166881381998567,1,1,1,0.20567953272921172,0,0,0
0.47999999999999987,0.1891891891891892,5,0.0,2,1,0,0.29588473538967075,0,0,0
0.40800000000000003,0.6486486486486487,8,0.0,2,1,1,0.5835379209759812,0,0,1
0.618,0.4189189189189189,1,0.0,1,1,0,0.5810469987839557,1,0,0
0.68,0.10810810810810811,3,0.47070055415726764,1,1,0,0.3059304710024189,0,0,0
0.6940000000000001,0.14864864864864863,0,0.6883015331045367,1,0,0,0.708866277200968,0,1,0
0.5199999999999999,0.24324324324324326,4,0.5159078731926577,2,1,0,0.5129512695273367,0,0,0
0.4979999999999999,0.24324324324324326,4,0.0,2,0,0,0.06555687970046498,0,0,1
0.388,0.0675675675675676,1,0.3845035249172284,1,1,0,0.17732274241978457,0,0,0
0.396,0.37837837837837845,1,0.0,1,1,1,0.5221100487323238,1,0,0
0.57,0.08108108108108109,4,0.5587813761356255,1,1,1,0.714553774477538,0,0,1
0.7439999999999999,0.02702702702702703,6,0.0,2,1,0,0.9774561285766109,0,0,0
0.42800000000000005,0.2027027027027027,4,0.5418385608276254,1,1,0,0.31549678288819005,0,0,0
0.7379999999999999,0.6891891891891893,3,0.0,2,1,1,0.29123322961244724,0,0,0
0.394,0.4324324324324324,3,0.32399616912189333,3,0,1,0.888709208522606,1,1,0
0.9999999999999999,0.3243243243243243,8,0.0,1,1,0,0.0976856236067983,1,0,0
0.32999999999999996,0.5675675675675675,9,0.45323326295548927,1,1,0,0.09164017195617839,1,1,0
0.634,0.5135135135135136,2,0.6731142512882422,1,0,1,0.0940092245667664,0,0,1
0.5139999999999999,0.24324324324324326,8,0.5716334468707992,1,1,0,0.4891410250682628,0,1,0
0.35,0.10810810810810811,7,0.6123776789213502,1,1,1,0.31563626252408816,0,0,0
0.5119999999999999,0.47297297297297297,1,0.43575485170094364,1,1,1,0.37898308038974854,0,0,1
0.672,0.12162162162162166,1,0.45873557666381604,2,0,0,0.3928032209990295,0,1,0
0.5219999999999999,0.22972972972972977,10,0.0,1,1,1,0.11752490084213582,1,0,0
0.9540000000000001,0.37837837837837845,1,0.7304811288121007,1,1,1,0.0668061429673272,0,0,1
0.44400000000000006,0.2027027027027027,9,0.2717984820051839,1,1,0,0.09951501809958398,0,0,0
0.7519999999999999,0.1891891891891892,8,0.0,2,0,0,0.9253731417953082,0,0,0
0.45799999999999985,0.1756756756756757,6,0.5569175118072841,1,0,1,0.67893118576051,0,1,0
0.4959999999999999,0.5135135135135136,4,0.39205292475522635,1,1,1,0.22084939396148232,0,0,1
0.626,0.24324324324324326,10,0.0,2,1,0,0.6816035615534689,0,0,0
0.30999999999999994,0.25675675675675674,10,0.48806258349754683,2,1,1,0.26308680941383483,0,1,0
0.45200000000000007,0.16216216216216217,7,0.5268051661931744,2,0,0,0.4685693296587687,0,1,0
0.41000000000000003,0.08108108108108109,2,0.0,2,0,1,0.9893642775342582,0,0,1
0.348,0.16216216216216217,1,0.0,2,1,0,0.6338928211062107,0,0,0
0.852,0.2837837837837838,2,0.41590372409770043,1,0,0,0.3972086862994427,0,0,1
0.59,0.3108108108108108,2,0.5535356606341644,1,1,0,0.6495201435259462,1,1,0
0.9999999999999999,0.1891891891891892,0,0.4662008786117105,1,0,0,0.8754395822294739,0,1,0
0.5059999999999999,0.22972972972972977,1,0.419875775060703,2,1,1,0.6517362588169716,0,1,0
0.682,0.10810810810810811,9,0.5445365885407897,1,1,0,0.7660440228348376,0,0,0
0.46599999999999986,0.14864864864864863,10,0.0,2,1,1,0.5562134700807426,0,0,0
0.46799999999999986,0.6486486486486487,5,0.0,1,1,0,0.24737478863557147,1,0,0
0.658,0.2027027027027027,6,0.0,2,1,1,0.4898255659068546,0,0,0
0.592,0.24324324324324326,6,0.4960002684755393,1,1,0,0.4421256816579427,0,0,0
0.41800000000000004,0.21621621621621623,5,0.27501070255257826,2,1,1,0.3340537279759879,0,0,0
0.4899999999999999,0.24324324324324326,6,0.34184564737021317,1,1,1,0.12355104146712567,0,0,1
0.354,0.39189189189189194,1,0.0,1,1,0,0.10608802095556459,1,0,0
0.668,0.21621621621621623,9,0.40107120783581895,2,1,1,0.9513287111276184,0,0,1
0.646,0.1891891891891892,0,0.0,1,1,1,0.36404114929418957,0,0,1
0.904,0.27027027027027034,7,0.0,2,0,1,0.288454593149959,0,0,1
0.65,0.48648648648648657,6,0.0,1,1,0,0.551150529394758,1,0,0
0.824,0.013513513513513542,6,0.0,2,1,0,0.2771257249326503,0,0,1
0.45999999999999985,0.4324324324324324,0,0.5007904205249232,1,1,0,0.28733610454889225,1,0,0
0.5419999999999999,0.1756756756756757,8,0.40006438470695416,1,1,1,0.45164581717931856,0,1,0
0.122,0.24324324324324326,10,0.0,1,0,0,0.603282844339976,0,0,0
0.93,0.08108108108108109,7,0.6852292897088217,1,0,1,0.8901196638220592,0,0,0
0.5619999999999999,0.1891891891891892,2,0.5851419195737999,2,1,1,0.9049347725083637,0,1,0
0.32799999999999996,0.36486486486486486,3,0.43456779603224566,1,0,1,0.7769462974885512,1,1,0
0.576,0.527027027027027,6,0.0,1,1,0,0.16794493816244385,1,0,0
0.882,0.09459459459459457,7,0.0,1,1,0,0.44805386635499544,0,0,1
0.33199999999999996,0.22972972972972977,5,0.5127722973100354,1,1,0,0.6376220002810605,0,0,0
0.7679999999999999,0.25675675675675674,3,0.3204002469687992,1,0,1,0.38605016534190195,0,0,0
0.5219999999999999,0.5405405405405406,8,0.0,2,0,1,0.5381022794964785,1,0,0
0.9999999999999999,0.3378378378378379,0,0.4324816502190193,3,1,0,0.9202160473522357,1,1,0
